Lote;Material;Lote interno;Lote Proveedor;Qty;Fecha recepción;Fecha traslado
23134;100004;0000738405;2445946;316,8;19/01/2023;23/11/2023
23134;100005;0000723171;M3889;96;04/11/2022;03/03/2023
23134;100006;0000773656;C5457;177,588;06/07/2023;09/10/2023
23134;100007;0000782942;3159265;8154,872;30/08/2023;28/11/2023
23134;100007;0000778649;3159265;197,128;01/08/2023;24/11/2023
23134;100008;0000778472;A1682479;144,024;31/07/2023;28/11/2023
23134;100001;0000782646;100943;57,6;29/08/2023;20/11/2023
23134;100009;0000789794;0002332461;7680,8;03/10/2023;23/11/2023
23134;100002;0000777139;K55094235;384;25/07/2023;14/11/2023
23134;100010;0000736921;0002235436;96,408;11/01/2023;24/11/2023
23134;100011;0000784574;0002350933;1943,3184;07/09/2023;23/11/2023
23134;100011;0000800204;0002384852;1255,9776;24/11/2023;28/11/2023
23134;100012;0000780019;3178726;7872;09/08/2023;29/11/2023
23135;100001;0000782646;100943;72;29/08/2023;20/11/2023
23135;100002;0000777139;K55094235;72;25/07/2023;14/11/2023
23135;100001;0000767413;100977;72,056;08/06/2023;20/11/2023
23135;100002;0000777139;K55094235;72,096;25/07/2023;14/11/2023
23135;100003;0000670641;0005554998;4800;08/02/2022;23/11/2023
23135;100004;0000738385;2445950;320;19/01/2023;16/11/2023
23135;100005;0000723171;M3889;95,704;04/11/2022;03/03/2023
23135;100006;0000773656;C5457;177,648;06/07/2023;09/10/2023
23135;100007;0000782942;3159265;8000;30/08/2023;23/11/2023
23135;100007;0000778649;3159265;352;01/08/2023;15/11/2023
23135;100008;0000778472;A1682479;144,896;31/07/2023;14/11/2023
23135;100001;0000782646;100943;57,92;29/08/2023;20/11/2023
23135;100009;0000789794;0002332461;4305,128;03/10/2023;23/11/2023
23135;100009;0000783722;0002327476;3374,872;04/09/2023;13/11/2023
23135;100002;0000777139;K55094235;383,688;25/07/2023;14/11/2023
23135;100010;0000736921;0002235436;95,744;11/01/2023;07/07/2023
23135;100011;0000737873;0002246451;2623,9776;17/01/2023;22/11/2023
23135;100011;0000784574;0002350933;576,0224;07/09/2023;23/11/2023
23135;100012;0000780018;3178726;7872;09/08/2023;17/11/2023
23135;100004;0000738385;2445950;51,2;19/01/2023;16/11/2023
23135;100005;0000723171;M3889;7,68;04/11/2022;03/03/2023
23135;100006;0000773656;C5457;14,336;06/07/2023;09/10/2023
23135;100007;0000778649;3159265;1336;01/08/2023;15/11/2023
23135;100008;0000760365;A1682379;11,6;05/05/2023;25/10/2023
23135;100001;0000782646;100943;4,608;29/08/2023;20/11/2023
23135;100009;0000783722;0002327476;614,4;04/09/2023;13/11/2023
23135;100002;0000777139;K55094235;30,72;25/07/2023;14/11/2023
23135;100010;0000736921;0002235436;7,68;11/01/2023;07/07/2023
23135;100011;0000775441;0002327424;256;14/07/2023;17/11/2023
23135;100012;0000780018;3178726;1259,2;09/08/2023;17/11/2023
23135;100003;0000670641;0005554998;4800;08/02/2022;28/11/2023
23135;100004;0000738405;2445946;316,8;19/01/2023;23/11/2023
23135;100005;0000723171;M3889;96,8;04/11/2022;03/03/2023
23135;100006;0000773656;C5457;176,8;06/07/2023;09/10/2023
23135;100007;0000782942;3159265;8352;30/08/2023;28/11/2023
23135;100008;0000778472;A1682479;144,8;31/07/2023;28/11/2023
23135;100001;0000782646;100943;57,6;29/08/2023;20/11/2023
23135;100009;0000789794;0002332461;7681,6;03/10/2023;23/11/2023
23135;100002;0000777139;K55094235;385,6;25/07/2023;14/11/2023
23135;100010;0000736921;0002235436;96,8;11/01/2023;24/11/2023
23135;100011;0000800204;0002384852;3200;24/11/2023;28/11/2023
23135;100012;0000780019;3178726;7872;09/08/2023;29/11/2023
23136;100001;0000782646;100943;76,8;29/08/2023;18/12/2023
23136;100002;0000676155;K53821835;76,8;07/03/2022;06/12/2023
23136;100003;0000670641;0005554998;4800;08/02/2022;14/12/2023
23136;100004;0000738405;2445946;276,4;19/01/2023;23/11/2023
23136;100004;0000767359;KA-APS-0304;43,6;08/06/2023;23/11/2023
23136;100005;0000723171;M3889;96;04/11/2022;03/03/2023
23136;100006;0000773656;C5457;178,4;06/07/2023;09/10/2023
23136;100007;0000782942;3159265;8352;30/08/2023;13/12/2023
23136;100008;0000778472;A1682479;144,8;31/07/2023;28/11/2023
23136;100001;0000782646;100943;57,92;29/08/2023;13/12/2023
23136;100009;0000789794;0002332461;7680,8;03/10/2023;01/12/2023
23136;100002;0000676155;K53821835;386,4;07/03/2022;06/12/2023
23136;100010;0000736921;0002235436;96,8;11/01/2023;24/11/2023
23136;100011;0000800204;0002384852;3200;24/11/2023;28/11/2023
23136;100012;0000780020;3178726;7872;09/08/2023;13/12/2023
23136;100004;0000767359;KA-APS-0304;43,6;08/06/2023;23/11/2023
23136;100004;0000738405;2445946;4,4;19/01/2023;23/11/2023
23136;100005;0000723171;M3889;7,2;04/11/2022;03/03/2023
23136;100006;0000773656;C5457;13,44;06/07/2023;09/10/2023
23136;100007;0000782942;3159265;1253,256;30/08/2023;13/12/2023
23136;100008;0000778472;A1682479;10,88;31/07/2023;28/11/2023
23136;100001;0000782646;100943;4,32;29/08/2023;13/12/2023
23136;100009;0000789794;0002332461;576;03/10/2023;01/12/2023
23136;100002;0000676155;K53821835;28,8;07/03/2022;06/12/2023
23136;100010;0000736921;0002235436;7,2;11/01/2023;24/11/2023
23136;100011;0000800204;0002384852;240;24/11/2023;28/11/2023
23136;100012;0000780019;3178726;1180,8;09/08/2023;11/12/2023
23137;100001;0000782646;100943;72;29/08/2023;18/12/2023
23137;100002;0000777139;K55094235;72;25/07/2023;14/11/2023
23137;100003;0000670641;0005554998;4800;08/02/2022;14/12/2023
23137;100004;0000738387;2428938;320;19/01/2023;14/12/2023
23137;100005;0000723171;M3889;96,32;04/11/2022;03/03/2023
23137;100006;0000773656;C5457;178;06/07/2023;09/10/2023
23137;100007;0000782942;3159265;8352;30/08/2023;13/12/2023
23137;100008;0000778472;A1682479;144;31/07/2023;28/11/2023
23137;100001;0000782646;100943;57,6;29/08/2023;13/12/2023
23137;100009;0000789794;0002332461;7664;03/10/2023;15/12/2023
23137;100002;0000676155;K53821835;384;07/03/2022;06/12/2023
23137;100010;0000736921;0002235436;96;11/01/2023;24/11/2023
23137;100011;0000800204;0002384852;3200;24/11/2023;15/12/2023
23137;100012;0000780019;3178726;7732,76;09/08/2023;11/12/2023
23137;100012;0000780020;3178726;139,2;09/08/2023;13/12/2023
23137;100004;0000767359;KA-APS-0304;43,6;08/06/2023;23/11/2023
23137;100004;0000738405;2445946;4,4;19/01/2023;23/11/2023
23137;100005;0000723171;M3889;7,2;04/11/2022;03/03/2023
23137;100006;0000773656;C5457;13,44;06/07/2023;09/10/2023
23137;100007;0000782942;3159265;1253,256;30/08/2023;13/12/2023
23137;100008;0000778472;A1682479;10,88;31/07/2023;28/11/2023
23137;100001;0000782646;100943;4,32;29/08/2023;13/12/2023
23137;100009;0000789794;0002332461;576;03/10/2023;01/12/2023
23137;100002;0000676155;K53821835;28,8;07/03/2022;06/12/2023
23137;100010;0000736921;0002235436;7,2;11/01/2023;24/11/2023
23137;100011;0000800204;0002384852;240;24/11/2023;28/11/2023
23137;100012;0000780019;3178726;1180,8;09/08/2023;11/12/2023
24010;100001;0000804669;100977;72;19/12/2023;22/01/2024
24010;100002;0000756817;K54491535;72;18/04/2023;16/01/2024
24010;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24010;100004;0000738441;2445953;320;19/01/2023;18/01/2024
24010;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24010;100006;0000773656;C5457;177,6;06/07/2023;09/01/2024
24010;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24010;100008;0000779180;A1682479;144;03/08/2023;24/01/2024
24010;100001;0000804669;100977;57,6;19/12/2023;22/01/2024
24010;100009;0000789794;0002332461;7680;03/10/2023;16/01/2024
24010;100002;0000756817;K54491535;384;18/04/2023;16/01/2024
24010;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24010;100011;0000801853;0002404762;3200;04/12/2023;22/01/2024
24010;100012;0000789274;3178726;7872;29/09/2023;15/01/2024
24010;100004;0000738441;2445953;99,2;19/01/2023;18/01/2024
24010;100005;0000723171;M3889;14,92;04/11/2022;03/03/2023
24010;100006;0000773656;C5457;27,696;06/07/2023;09/01/2024
24010;100007;0000782942;3159265;2589,12;30/08/2023;19/01/2024
24010;100008;0000779180;A1682479;22,248;03/08/2023;24/01/2024
24010;100001;0000804669;100977;9,008;19/12/2023;22/01/2024
24010;100009;0000789794;0002332461;1190,072;03/10/2023;16/01/2024
24010;100002;0000756817;K54491535;59,76;18/04/2023;16/01/2024
24010;100010;0000800462;0002322586;14,968;27/11/2023;01/12/2023
24010;100011;0000801853;0002404762;496,568;04/12/2023;22/01/2024
24010;100012;0000789274;3178726;2440;29/09/2023;15/01/2024
24011;100001;0000782646;100943;72,36;29/08/2023;18/12/2023
24011;100002;0000756817;K54491535;72,192;18/04/2023;16/01/2024
24011;100001;0000782646;100943;72;29/08/2023;18/12/2023
24011;100002;0000777139;K55094235;72,64;25/07/2023;08/01/2024
24011;100003;0000677338;0005645346;4800;11/03/2022;12/01/2024
24011;100004;0000738407;2445951;220,8;19/01/2023;08/01/2024
24011;100004;0000738387;2428938;99,2;19/01/2023;14/12/2023
24011;100005;0000723171;M3889;96,8;04/11/2022;03/03/2023
24011;100006;0000773656;C5457;177,6;06/07/2023;09/01/2024
24011;100007;0000782942;3159265;8352;30/08/2023;10/01/2024
24011;100008;0000778472;A1682479;144,8;31/07/2023;11/01/2024
24011;100001;0000782646;100943;57,6;29/08/2023;18/12/2023
24011;100009;0000789794;0002332461;7680,8;03/10/2023;08/01/2024
24011;100002;0000777139;K55094235;387,2;25/07/2023;08/01/2024
24011;100010;0000800462;0002322586;96,8;27/11/2023;01/12/2023
24011;100011;0000801853;0002404762;3200;04/12/2023;12/01/2024
24011;100012;0000780020;3178726;7872;09/08/2023;10/01/2024
24011;100004;0000738408;2445952;112;19/01/2023;08/01/2024
24011;100005;0000723171;M3889;16,8;04/11/2022;03/03/2023
24011;100006;0000773656;C5457;31,36;06/07/2023;09/01/2024
24011;100007;0000782942;3159265;2923,2;30/08/2023;10/01/2024
24011;100008;0000779180;A1682479;25,2;03/08/2023;16/01/2024
24011;100001;0000782646;100943;10,08;29/08/2023;18/12/2023
24011;100009;0000789794;0002332461;1344;03/10/2023;16/01/2024
24011;100002;0000777139;K55094235;67,2;25/07/2023;08/01/2024
24011;100010;0000800462;0002322586;16,8;27/11/2023;01/12/2023
24011;100011;0000801853;0002404762;560,184;04/12/2023;17/01/2024
24011;100012;0000789274;3178726;2763,2;29/09/2023;15/01/2024
24011;100003;0000677338;0005645346;4800;11/03/2022;12/01/2024
24011;100004;0000738407;2445951;320;19/01/2023;08/01/2024
24011;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24011;100006;0000773656;C5457;177,6;06/07/2023;09/01/2024
24011;100007;0000782942;3159265;8352;30/08/2023;10/01/2024
24011;100008;0000778472;A1682479;144;31/07/2023;11/01/2024
24011;100001;0000782646;100943;57,6;29/08/2023;18/12/2023
24011;100009;0000789794;0002332461;7682,4;03/10/2023;16/01/2024
24011;100002;0000777139;K55094235;384,56;25/07/2023;08/01/2024
24011;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24011;100011;0000801853;0002404762;3200;04/12/2023;17/01/2024
24011;100012;0000789274;3178726;4198,4;29/09/2023;15/01/2024
24011;100012;0000780020;3178726;3672,8;09/08/2023;10/01/2024
24012;100001;0000782646;100943;71,72;29/08/2023;18/12/2023
24012;100002;0000756817;K54491535;72;18/04/2023;16/01/2024
24012;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24012;100004;0000738408;2445952;223,2;19/01/2023;08/01/2024
24012;100004;0000738407;2445951;96,8;19/01/2023;08/01/2024
24012;100005;0000723171;M3889;96,8;04/11/2022;03/03/2023
24012;100006;0000773656;C5457;177,6;06/07/2023;09/01/2024
24012;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24012;100008;0000779180;A1682479;144;03/08/2023;16/01/2024
24012;100001;0000782646;100943;57,6;29/08/2023;18/12/2023
24012;100009;0000789794;0002332461;7680;03/10/2023;16/01/2024
24012;100002;0000777139;K55094235;380,8;25/07/2023;08/01/2024
24012;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24012;100011;0000801853;0002404762;3202,4;04/12/2023;19/01/2024
24012;100012;0000789274;3178726;7872,8;29/09/2023;15/01/2024
24012;100004;0000738408;2445952;112;19/01/2023;08/01/2024
24012;100005;0000723171;M3889;16,8;04/11/2022;03/03/2023
24012;100006;0000773656;C5457;31,36;06/07/2023;09/01/2024
24012;100007;0000782942;3159265;2923,2;30/08/2023;10/01/2024
24012;100008;0000779180;A1682479;25,2;03/08/2023;16/01/2024
24012;100001;0000782646;100943;10,08;29/08/2023;18/12/2023
24012;100009;0000789794;0002332461;1344;03/10/2023;16/01/2024
24012;100002;0000777139;K55094235;67,2;25/07/2023;08/01/2024
24012;100010;0000800462;0002322586;16,8;27/11/2023;01/12/2023
24012;100011;0000801853;0002404762;560,184;04/12/2023;17/01/2024
24012;100012;0000789274;3178726;2763,2;29/09/2023;15/01/2024
24014;100001;0000804669;100977;72,384;19/12/2023;22/01/2024
24014;100002;0000676155;K53821835;72,2;07/03/2022;07/02/2024
24014;100003;0000677338;0005645346;4800;11/03/2022;05/02/2024
24014;100004;0000738444;2463784;320;19/01/2023;24/01/2024
24014;100005;0000723171;M3889;96;04/11/2022;30/01/2024
24014;100006;0000676218;C4837;177,6;07/03/2022;01/02/2024
24014;100007;0000801438;3159265;8352;30/11/2023;09/02/2024
24014;100008;0000779180;A1682479;144,88;03/08/2023;24/01/2024
24014;100001;0000804669;100977;57,68;19/12/2023;09/02/2024
24014;100009;0000812188;0002438496;4808;30/01/2024;07/02/2024
24014;100009;0000789794;0002332461;2872,7688;03/10/2023;29/01/2024
24014;100002;0000676155;K53821835;384,888;07/03/2022;07/02/2024
24014;100010;0000800462;0002322586;96,8;27/11/2023;01/12/2023
24014;100011;0000801853;0002404762;3200;04/12/2023;29/01/2024
24014;100012;0000780020;3178726;7872;09/08/2023;05/02/2024
24014;100004;0000738444;2463784;38,4;19/01/2023;24/01/2024
24014;100005;0000723171;M3889;5,76;04/11/2022;30/01/2024
24014;100006;0000773656;C5457;10,8;06/07/2023;02/02/2024
24014;100007;0000801438;3159265;1002,24;30/11/2023;05/02/2024
24014;100008;0000779180;A1682479;8,616;03/08/2023;24/01/2024
24014;100001;0000804669;100977;3,48;19/12/2023;22/01/2024
24014;100009;0000789794;0002332461;463,784;03/10/2023;29/01/2024
24014;100002;0000676155;K53821835;23,04;07/03/2022;07/02/2024
24014;100010;0000800462;0002322586;5,776;27/11/2023;01/12/2023
24014;100011;0000801853;0002404762;191,92;04/12/2023;29/01/2024
24014;100012;0000780020;3178726;944,64;09/08/2023;05/02/2024
24015;100001;0000804669;100977;72,056;19/12/2023;22/01/2024
24015;100002;0000676155;K53821835;72,104;07/03/2022;07/02/2024
24015;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24015;100004;0000738441;2445953;160;19/01/2023;18/01/2024
24015;100004;0000738408;2445952;160;19/01/2023;08/01/2024
24015;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24015;100006;0000773656;C5457;178,32;06/07/2023;09/01/2024
24015;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24015;100008;0000779180;A1682479;144;03/08/2023;24/01/2024
24015;100001;0000804669;100977;57,6;19/12/2023;22/01/2024
24015;100009;0000789794;0002332461;7680;03/10/2023;16/01/2024
24015;100002;0000756817;K54491535;384;18/04/2023;16/01/2024
24015;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24015;100011;0000801853;0002404762;3200,08;04/12/2023;22/01/2024
24015;100012;0000789274;3178726;7872;29/09/2023;15/01/2024
24016;100001;0000804669;100977;76,8;19/12/2023;22/01/2024
24016;100002;0000756817;K54491535;76,8;18/04/2023;16/01/2024
24016;100001;0000782646;100943;72;29/08/2023;18/12/2023
24016;100002;0000777139;K55094235;72;25/07/2023;08/01/2024
24016;100003;0000677338;0005645346;4800;11/03/2022;10/01/2024
24016;100004;0000738407;2445951;320;19/01/2023;08/01/2024
24016;100005;0000723171;M3889;96,432;04/11/2022;03/03/2023
24016;100006;0000773656;C5457;177,768;06/07/2023;09/01/2024
24016;100007;0000782942;3159265;8352;30/08/2023;10/01/2024
24016;100008;0000778472;A1682479;144,008;31/07/2023;11/01/2024
24016;100001;0000782646;100943;57,944;29/08/2023;18/12/2023
24016;100009;0000789794;0002332461;7680;03/10/2023;08/01/2024
24016;100002;0000777139;K55094235;384,984;25/07/2023;08/01/2024
24016;100010;0000800462;0002322586;96,272;27/11/2023;01/12/2023
24016;100011;0000800204;0002384852;3200,024;24/11/2023;15/12/2023
24016;100012;0000780020;3178726;7872;09/08/2023;10/01/2024
24016;100004;0000738408;2445952;112;19/01/2023;08/01/2024
24016;100005;0000723171;M3889;16,8;04/11/2022;03/03/2023
24016;100006;0000773656;C5457;31,36;06/07/2023;09/01/2024
24016;100007;0000782942;3159265;2923,2;30/08/2023;10/01/2024
24016;100008;0000779180;A1682479;25,2;03/08/2023;16/01/2024
24016;100001;0000782646;100943;10,08;29/08/2023;18/12/2023
24016;100009;0000789794;0002332461;1344;03/10/2023;16/01/2024
24016;100002;0000777139;K55094235;67,2;25/07/2023;08/01/2024
24016;100010;0000800462;0002322586;16,8;27/11/2023;01/12/2023
24016;100011;0000801853;0002404762;560,184;04/12/2023;17/01/2024
24016;100012;0000789274;3178726;2763,2;29/09/2023;15/01/2024
24016;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24016;100004;0000738441;2445953;320;19/01/2023;18/01/2024
24016;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24016;100006;0000773656;C5457;177,6;06/07/2023;09/01/2024
24016;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24016;100008;0000779180;A1682479;144;03/08/2023;16/01/2024
24016;100001;0000782646;100943;57,6;29/08/2023;18/12/2023
24016;100009;0000789794;0002332461;7680;03/10/2023;16/01/2024
24016;100002;0000756817;K54491535;368,72;18/04/2023;16/01/2024
24016;100002;0000777139;K55094235;15,256;25/07/2023;08/01/2024
24016;100010;0000800462;0002322586;96;27/11/2023;01/12/2023
24016;100011;0000801853;0002404762;3200;04/12/2023;22/01/2024
24016;100012;0000789274;3178726;7872;29/09/2023;15/01/2024
24017;100001;0000782646;100943;72,184;29/08/2023;18/12/2023
24017;100002;0000756817;K54491535;72,264;18/04/2023;16/01/2024
24017;100001;0000782646;100943;72;29/08/2023;18/12/2023
24017;100002;0000777139;K55094235;72;25/07/2023;08/01/2024
24017;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24017;100004;0000738407;2445951;316,8;19/01/2023;08/01/2024
24017;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24017;100006;0000773656;C5457;178,4;06/07/2023;09/01/2024
24017;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24017;100008;0000779180;A1682479;133,352;03/08/2023;16/01/2024
24017;100008;0000778472;A1682479;10,648;31/07/2023;11/01/2024
24017;100001;0000782646;100943;57,6;29/08/2023;18/12/2023
24017;100009;0000789794;0002332461;7688;03/10/2023;16/01/2024
24017;100002;0000777139;K55094235;384,8;25/07/2023;08/01/2024
24017;100010;0000800462;0002322586;96,8;27/11/2023;01/12/2023
24017;100011;0000801853;0002404762;3200;04/12/2023;19/01/2024
24017;100012;0000789274;3178726;7873,6;29/09/2023;15/01/2024
24017;100004;0000738408;2445952;112;19/01/2023;08/01/2024
24017;100005;0000723171;M3889;16,8;04/11/2022;03/03/2023
24017;100006;0000773656;C5457;31,36;06/07/2023;09/01/2024
24017;100007;0000782942;3159265;2923,2;30/08/2023;10/01/2024
24017;100008;0000779180;A1682479;25,2;03/08/2023;16/01/2024
24017;100001;0000782646;100943;10,08;29/08/2023;18/12/2023
24017;100009;0000789794;0002332461;1344;03/10/2023;16/01/2024
24017;100002;0000777139;K55094235;67,2;25/07/2023;08/01/2024
24017;100010;0000800462;0002322586;16,8;27/11/2023;01/12/2023
24017;100011;0000801853;0002404762;560,184;04/12/2023;17/01/2024
24017;100012;0000789274;3178726;2763,2;29/09/2023;15/01/2024
24017;100003;0000677338;0005645346;4800;11/03/2022;19/01/2024
24017;100004;0000738441;2445953;320;19/01/2023;18/01/2024
24017;100005;0000723171;M3889;96;04/11/2022;03/03/2023
24017;100006;0000773656;C5457;177,776;06/07/2023;09/01/2024
24017;100007;0000782942;3159265;8352;30/08/2023;19/01/2024
24017;100008;0000779180;A1682479;144;03/08/2023;16/01/2024
24017;100001;0000782646;100943;58,08;29/08/2023;18/12/2023
24017;100009;0000789794;0002332461;7680;03/10/2023;16/01/2024
24017;100002;0000777139;K55094235;384,24;25/07/2023;08/01/2024
24017;100010;0000800462;0002322586;96,08;27/11/2023;01/12/2023
24017;100011;0000801853;0002404762;3200;04/12/2023;22/01/2024
24017;100012;0000789274;3178726;7872;29/09/2023;15/01/2024
24020;100001;0000804669;100977;72;19/12/2023;22/01/2024
